sk_id,created_at,updated_at,deleted_at,fk_r_billing_engine_ref_cd,x_invoice_item_id,fk_r_revenue_source_ref_cd,fk_x_billing_account_hub_id,fk_x_subscription_r_plan_lnk_id,x_created_at,fk_s_change_context_id_cr,fk_s_change_context_id_dl,sk_id_raw
11E71378FC29A44AA211020AF2129A61,"2017-03-27 22:40:00.584","2017-03-27 22:40:00.587",NULL,STRIPE,ii_17Y4t0HiCtHGC78FR2jIW6gj,SHIPPING,...,NULL,"2016-01-27 17:47:50",11E71378FC2B1D51BCDA06616AC582AF,NULL,...
11E71378FC2CFFADA211020AF2129A61,"2017-03-27 22:40:00.604","2017-03-27 22:40:00.607",NULL,STRIPE,ii_17Y4t1HiCtHGC78FacEJgRhb,SHIPPING,...,NULL,"2016-01-27 17:47:51",11E71378FC2E71D3BCDA06616AC582AF,NULL,...
11E71378FC30D040A211020AF2129A61,"2017-03-27 22:40:00.629","2017-03-27 22:40:00.632",NULL,STRIPE,ii_17Y4t1HiCtHGC78FfIJjd7dS,SHIPPING,...,NULL,"2016-01-27 17:47:51",11E71378FC3240D6BCDA06616AC582AF,NULL,...
11E71378FC33B673A211020AF2129A61,"2017-03-27 22:40:00.648","2017-03-27 22:40:00.651",NULL,STRIPE,ii_17Y4t2HiCtHGC78F5KEQaifi,SHIPPING,...,NULL,"2016-01-27 17:47:52",11E71378FC352C36BCDA06616AC582AF,NULL,...
11E71378FC369CA6A211020AF2129A61,"2017-03-27 22:40:00.667","2017-03-27 22:40:00.669",NULL,STRIPE,ii_17Y4t3HiCtHGC78FVrJIGYgp,SHIPPING,...,NULL,"2016-01-27 17:47:53",11E71378FC38198EBCDA06616AC582AF,NULL,...
11E71378FF617672A211020AF2129A61,"2017-03-27 22:40:05.981","2017-03-27 22:40:05.983",NULL,STRIPE,ii_17YRLjHiCtHGC78FecGVv2Df,SHIPPING,...,NULL,"2016-01-28 17:46:59",11E71378FF62F584BCDA06616AC582AF,NULL,...
11E71378FF645CA5A211020AF2129A61,"2017-03-27 22:40:06.001","2017-03-27 22:40:06.003",NULL,STRIPE,ii_17YRLjHiCtHGC78FCjkq2f5P,SHIPPING,...,NULL,"2016-01-28 17:46:59",11E71378FF65EBB8BCDA06616AC582AF,NULL,...
11E71378FF6742D8A211020AF2129A61,"2017-03-27 22:40:06.019","2017-03-27 22:40:06.021",NULL,STRIPE,ii_17YRLlHiCtHGC78FQMz2G1mH,SHIPPING,...,NULL,"2016-01-28 17:47:01",11E71378FF68B499BCDA06616AC582AF,NULL,...
11E71378FF6A01FBA211020AF2129A61,"2017-03-27 22:40:06.037","2017-03-27 22:40:06.039",NULL,STRIPE,ii_17YRLnHiCtHGC78F3a9ODahJ,SHIPPING,...,NULL,"2016-01-28 17:47:03",11E71378FF6B78B4BCDA06616AC582AF,NULL,...
11E71378FF6CE82EA211020AF2129A61,"2017-03-27 22:40:06.056","2017-03-27 22:40:06.058",NULL,STRIPE,ii_17YRLoHiCtHGC78FyZyxa7aO,SHIPPING,...,NULL,"2016-01-28 17:47:04",11E71378FF6E5AB1BCDA06616AC582AF,NULL,...
11E71378FF6FA751A211020AF2129A61,"2017-03-27 22:40:06.074","2017-03-27 22:40:06.077",NULL,STRIPE,ii_17YRLpHiCtHGC78FyVDUwIxM,SHIPPING,...,NULL,"2016-01-28 17:47:05",11E71378FF712DE0BCDA06616AC582AF,NULL,...
11E71378FF728D84A211020AF2129A61,"2017-03-27 22:40:06.093","2017-03-27 22:40:06.095",NULL,STRIPE,ii_17YRLpHiCtHGC78FQliurKqQ,SHIPPING,...,NULL,"2016-01-28 17:47:05",11E71378FF740887BCDA06616AC582AF,NULL,...
11E71378FF754CA7A211020AF2129A61,"2017-03-27 22:40:06.111","2017-03-27 22:40:06.113",NULL,STRIPE,ii_17YRLqHiCtHGC78FnPA317Cb,SHIPPING,...,NULL,"2016-01-28 17:47:06",11E71378FF76CDE9BCDA06616AC582AF,NULL,...
11E71378FF7832DAA211020AF2129A61,"2017-03-27 22:40:06.130","2017-03-27 22:40:06.132",NULL,STRIPE,ii_17YRLrHiCtHGC78FneFYkypm,SHIPPING,...,NULL,"2016-01-28 17:47:07",11E71378FF79A600BCDA06616AC582AF,NULL,...
11E71378FF7AF1FDA211020AF2129A61,"2017-03-27 22:40:06.149","2017-03-27 22:40:06.151",NULL,STRIPE,ii_17YRLrHiCtHGC78FV9SSR4tI,SHIPPING,...,NULL,"2016-01-28 17:47:07",11E71378FF7C8401BCDA06616AC582AF,NULL,...
11E71378FF7E2650A211020AF2129A61,"2017-03-27 22:40:06.169","2017-03-27 22:40:06.172",NULL,STRIPE,ii_17YRLtHiCtHGC78FtSb3UVN4,SHIPPING,...,NULL,"2016-01-28 17:47:09",11E71378FF7FAF5BBCDA06616AC582AF,NULL,...
11E71378FF810C83A211020AF2129A61,"2017-03-27 22:40:06.188","2017-03-27 22:40:06.190",NULL,STRIPE,ii_17YRLuHiCtHGC78F9JybUnWT,SHIPPING,...,NULL,"2016-01-28 17:47:10",11E71378FF82824BBCDA06616AC582AF,NULL,...
11E71378FF83CBA6A211020AF2129A61,"2017-03-27 22:40:06.207","2017-03-27 22:40:06.209",NULL,STRIPE,ii_17YRLvHiCtHGC78F3C760E9r,SHIPPING,...,NULL,"2016-01-28 17:47:11",11E71378FF855EFDBCDA06616AC582AF,NULL,...
11E71378FF86B1D9A211020AF2129A61,"2017-03-27 22:40:06.225","2017-03-27 22:40:06.228",NULL,STRIPE,ii_17YRLvHiCtHGC78FnppKqX56,SHIPPING,...,NULL,"2016-01-28 17:47:11",11E71378FF88317BBCDA06616AC582AF,NULL,...
11E71378FF8A0D3CA211020AF2129A61,"2017-03-27 22:40:06.247","2017-03-27 22:40:06.249",NULL,STRIPE,ii_17YRLwHiCtHGC78FL8ANrnSE,SHIPPING,...,NULL,"2016-01-28 17:47:12",11E71378FF8B861FBCDA06616AC582AF,NULL,...
11E71378FF8CCC5FA211020AF2129A61,"2017-03-27 22:40:06.265","2017-03-27 22:40:06.267",NULL,STRIPE,ii_17YRLwHiCtHGC78FjxHOZsHc,SHIPPING,...,NULL,"2016-01-28 17:47:12",11E71378FF8E4BABBCDA06616AC582AF,NULL,...
11E71378FF8F8B82A211020AF2129A61,"2017-03-27 22:40:06.283","2017-03-27 22:40:06.286",NULL,STRIPE,ii_17YRLxHiCtHGC78FQoe7DtKA,SHIPPING,...,NULL,"2016-01-28 17:47:13",11E71378FF91156ABCDA06616AC582AF,NULL,...
11E71378FF9271B5A211020AF2129A61,"2017-03-27 22:40:06.302","2017-03-27 22:40:06.304",NULL,STRIPE,ii_17YRLxHiCtHGC78FUzvoSkrP,SHIPPING,...,NULL,"2016-01-28 17:47:13",11E71378FF93F076BCDA06616AC582AF,NULL,...
11E71378FF9530D8A211020AF2129A61,"2017-03-27 22:40:06.321","2017-03-27 22:40:06.323",NULL,STRIPE,ii_17YRLyHiCtHGC78FjVmnBk18,SHIPPING,...,NULL,"2016-01-28 17:47:14",11E71378FF96C1C3BCDA06616AC582AF,NULL,...
11E71378FF98170BA211020AF2129A61,"2017-03-27 22:40:06.339","2017-03-27 22:40:06.341",NULL,STRIPE,ii_17YRLzHiCtHGC78FVMZuSP0c,SHIPPING,...,NULL,"2016-01-28 17:47:15",11E71378FF998B34BCDA06616AC582AF,NULL,...
11E71378FF9AD62EA211020AF2129A61,"2017-03-27 22:40:06.357","2017-03-27 22:40:06.359",NULL,STRIPE,ii_17YRM0HiCtHGC78FfmRCy7dU,SHIPPING,...,NULL,"2016-01-28 17:47:16",11E71378FF9C5710BCDA06616AC582AF,NULL,...
11E71378FF9D9551A211020AF2129A61,"2017-03-27 22:40:06.376","2017-03-27 22:40:06.378",NULL,STRIPE,ii_17YRM0HiCtHGC78FTmkjyPnU,SHIPPING,...,NULL,"2016-01-28 17:47:16",11E71378FF9F2427BCDA06616AC582AF,NULL,...
11E71378FFA07B84A211020AF2129A61,"2017-03-27 22:40:06.394","2017-03-27 22:40:06.397",NULL,STRIPE,ii_17YRM1HiCtHGC78FidlLaAkr,SHIPPING,...,NULL,"2016-01-28 17:47:17",11E71378FFA20327BCDA06616AC582AF,NULL,...
11E71378FFA33AA7A211020AF2129A61,"2017-03-27 22:40:06.413","2017-03-27 22:40:06.415",NULL,STRIPE,ii_17YRM1HiCtHGC78F9V7cHuIm,SHIPPING,...,NULL,"2016-01-28 17:47:17",11E71378FFA4C8D5BCDA06616AC582AF,NULL,...
11E71378FFA620DAA211020AF2129A61,"2017-03-27 22:40:06.431","2017-03-27 22:40:06.434",NULL,STRIPE,ii_17YRM2HiCtHGC78FA4YZvsjf,SHIPPING,...,NULL,"2016-01-28 17:47:18",11E71378FFA7A699BCDA06616AC582AF,NULL,...
11E71378FFA9070DA211020AF2129A61,"2017-03-27 22:40:06.450","2017-03-27 22:40:06.452",NULL,STRIPE,ii_17YRM3HiCtHGC78FwjU22BW9,SHIPPING,...,NULL,"2016-01-28 17:47:19",11E71378FFAA7560BCDA06616AC582AF,NULL,...
11E71378FFABC630A211020AF2129A61,"2017-03-27 22:40:06.468","2017-03-27 22:40:06.470",NULL,STRIPE,ii_17YRM3HiCtHGC78F5BaFOhsR,SHIPPING,...,NULL,"2016-01-28 17:47:19",11E71378FFAD42B6BCDA06616AC582AF,NULL,...
11E71378FFDC7256A211020AF2129A61,"2017-03-27 22:40:06.789","2017-03-27 22:40:06.791",NULL,STRIPE,ii_17YRLkHiCtHGC78FP1OZ5gPc,SHIPPING,...,NULL,"2016-01-28 17:47:00",11E71378FFDDF8E0BCDA06616AC582AF,NULL,...
11E71378FFF9BE77A211020AF2129A61,"2017-03-27 22:40:06.981","2017-03-27 22:40:06.983",NULL,STRIPE,ii_17YRLkHiCtHGC78FfRjw2mVF,SHIPPING,...,NULL,"2016-01-28 17:47:00",11E71378FFFB4900BCDA06616AC582AF,NULL,...
11E7137901AB3FB7A211020AF2129A61,"2017-03-27 22:40:09.820","2017-03-27 22:40:09.823",NULL,STRIPE,ii_17YRMWHiCtHGC78FToxrCcEi,SHIPPING,...,NULL,"2016-01-28 17:47:48",11E7137901ACC0C5BCDA06616AC582AF,NULL,...
11E7137901AE25EAA211020AF2129A61,"2017-03-27 22:40:09.839","2017-03-27 22:40:09.841",NULL,STRIPE,ii_17YRMXHiCtHGC78FSMmIrSss,SHIPPING,...,NULL,"2016-01-28 17:47:49",11E7137901AFA166BCDA06616AC582AF,NULL,...
11E7137901B10C1DA211020AF2129A61,"2017-03-27 22:40:09.859","2017-03-27 22:40:09.861",NULL,STRIPE,ii_17YRMYHiCtHGC78FheB8Hn7q,SHIPPING,...,NULL,"2016-01-28 17:47:50",11E7137901B2A03DBCDA06616AC582AF,NULL,...
11E7137901B3F250A211020AF2129A61,"2017-03-27 22:40:09.877","2017-03-27 22:40:09.879",NULL,STRIPE,ii_17YRMYHiCtHGC78FjABuo5lA,SHIPPING,...,NULL,"2016-01-28 17:47:50",11E7137901B567FEBCDA06616AC582AF,NULL,...
11E7137901B6B173A211020AF2129A61,"2017-03-27 22:40:09.895","2017-03-27 22:40:09.898",NULL,STRIPE,ii_17YRMZHiCtHGC78FwIbOi7UC,SHIPPING,...,NULL,"2016-01-28 17:47:51",11E7137901B82FC0BCDA06616AC582AF,NULL,...
11E7137901B997A6A211020AF2129A61,"2017-03-27 22:40:09.914","2017-03-27 22:40:09.916",NULL,STRIPE,ii_17YRMZHiCtHGC78FrLl7CBEu,SHIPPING,...,NULL,"2016-01-28 17:47:51",11E7137901BB07E4BCDA06616AC582AF,NULL,...
11E7137901BCA4E9A211020AF2129A61,"2017-03-27 22:40:09.934","2017-03-27 22:40:09.936",NULL,STRIPE,ii_17YRMaHiCtHGC78FEOURaxem,SHIPPING,...,NULL,"2016-01-28 17:47:52",11E7137901BE24D8BCDA06616AC582AF,NULL,...
11E7137901BF640CA211020AF2129A61,"2017-03-27 22:40:09.952","2017-03-27 22:40:09.955",NULL,STRIPE,ii_17YRMbHiCtHGC78Fc82IBKRF,SHIPPING,...,NULL,"2016-01-28 17:47:53",11E7137901C0EB98BCDA06616AC582AF,NULL,...
11E7137901C24A3FA211020AF2129A61,"2017-03-27 22:40:09.971","2017-03-27 22:40:09.973",NULL,STRIPE,ii_17YRMbHiCtHGC78FRkxD9f3i,SHIPPING,...,NULL,"2016-01-28 17:47:53",11E7137901C3CB2DBCDA06616AC582AF,NULL,...
11E7137901C53072A211020AF2129A61,"2017-03-27 22:40:09.990","2017-03-27 22:40:09.992",NULL,STRIPE,ii_17YRMcHiCtHGC78F4UsKjQIB,SHIPPING,...,NULL,"2016-01-28 17:47:54",11E7137901C6A7AABCDA06616AC582AF,NULL,...
11E7137901C816A5A211020AF2129A61,"2017-03-27 22:40:10.009","2017-03-27 22:40:10.011",NULL,STRIPE,ii_17YRMcHiCtHGC78F4ZvmJVZL,SHIPPING,...,NULL,"2016-01-28 17:47:54",11E7137901C986D8BCDA06616AC582AF,NULL,...
11E7137901CAD5C8A211020AF2129A61,"2017-03-27 22:40:10.027","2017-03-27 22:40:10.029",NULL,STRIPE,ii_17YRMdHiCtHGC78FbNqSe31N,SHIPPING,...,NULL,"2016-01-28 17:47:55",11E7137901CC5109BCDA06616AC582AF,NULL,...
11E7137901CDE30BA211020AF2129A61,"2017-03-27 22:40:10.047","2017-03-27 22:40:10.049",NULL,STRIPE,ii_17YRMeHiCtHGC78FYxxVDkzw,SHIPPING,...,NULL,"2016-01-28 17:47:56",11E7137901CF51F1BCDA06616AC582AF,NULL,...
11E7137901D0C93EA211020AF2129A61,"2017-03-27 22:40:10.066","2017-03-27 22:40:10.068",NULL,STRIPE,ii_17YRMfHiCtHGC78FCDXHvqAK,SHIPPING,...,NULL,"2016-01-28 17:47:57",11E7137901D22D26BCDA06616AC582AF,NULL,...
11E71379040730E0A211020AF2129A61,"2017-03-27 22:40:13.778","2017-03-27 22:40:13.780",NULL,STRIPE,ii_17YnpJHiCtHGC78FaqVexvOf,SHIPPING,...,NULL,"2016-01-29 17:47:01",11E713790408ADA0BCDA06616AC582AF,NULL,...
11E7137904125480A211020AF2129A61,"2017-03-27 22:40:13.851","2017-03-27 22:40:13.853",NULL,STRIPE,ii_17YnpKHiCtHGC78FquI00WW3,SHIPPING,...,NULL,"2016-01-29 17:47:02",11E713790413CB46BCDA06616AC582AF,NULL,...
11E71379041561C3A211020AF2129A61,"2017-03-27 22:40:13.872","2017-03-27 22:40:13.874",NULL,STRIPE,ii_17YnpKHiCtHGC78FBsRrLxvv,SHIPPING,...,NULL,"2016-01-29 17:47:02",11E713790416F2CABCDA06616AC582AF,NULL,...
11E71379041847F6A211020AF2129A61,"2017-03-27 22:40:13.890","2017-03-27 22:40:13.892",NULL,STRIPE,ii_17YnpLHiCtHGC78FjKn4mhiD,SHIPPING,...,NULL,"2016-01-29 17:47:03",11E713790419B746BCDA06616AC582AF,NULL,...
11E71379041B0719A211020AF2129A61,"2017-03-27 22:40:13.908","2017-03-27 22:40:13.911",NULL,STRIPE,ii_17YnpLHiCtHGC78Fl4z88tFD,SHIPPING,...,NULL,"2016-01-29 17:47:03",11E71379041C88E0BCDA06616AC582AF,NULL,...
11E71379041DED4CA211020AF2129A61,"2017-03-27 22:40:13.927","2017-03-27 22:40:13.929",NULL,STRIPE,ii_17YnpMHiCtHGC78FnqEejP6i,SHIPPING,...,NULL,"2016-01-29 17:47:04",11E71379041F5854BCDA06616AC582AF,NULL,...
11E713790420AC6FA211020AF2129A61,"2017-03-27 22:40:13.945","2017-03-27 22:40:13.948",NULL,STRIPE,ii_17YnpMHiCtHGC78FGDQ6uj4L,SHIPPING,...,NULL,"2016-01-29 17:47:04",11E7137904222CDABCDA06616AC582AF,NULL,...
11E71379042392A2A211020AF2129A61,"2017-03-27 22:40:13.964","2017-03-27 22:40:13.967",NULL,STRIPE,ii_17YnpNHiCtHGC78FdIhGoxNK,SHIPPING,...,NULL,"2016-01-29 17:47:05",11E7137904251790BCDA06616AC582AF,NULL,...
11E71379042651C5A211020AF2129A61,"2017-03-27 22:40:13.982","2017-03-27 22:40:13.985",NULL,STRIPE,ii_17YnpOHiCtHGC78FExq0Ovxm,SHIPPING,...,NULL,"2016-01-29 17:47:06",11E713790427DF7FBCDA06616AC582AF,NULL,...
11E71379042910E8A211020AF2129A61,"2017-03-27 22:40:14.001","2017-03-27 22:40:14.003",NULL,STRIPE,ii_17YnpPHiCtHGC78FS6D1Y8QK,SHIPPING,...,NULL,"2016-01-29 17:47:07",11E71379042A9DBCBCDA06616AC582AF,NULL,...
11E71379042C453BA211020AF2129A61,"2017-03-27 22:40:14.022","2017-03-27 22:40:14.024",NULL,STRIPE,ii_17YnpPHiCtHGC78FcmlyWbLS,SHIPPING,...,NULL,"2016-01-29 17:47:07",11E71379042DD417BCDA06616AC582AF,NULL,...
11E71379042F2B6EA211020AF2129A61,"2017-03-27 22:40:14.040","2017-03-27 22:40:14.042",NULL,STRIPE,ii_17YnpQHiCtHGC78FKC8w06ao,SHIPPING,...,NULL,"2016-01-29 17:47:08",11E7137904309C72BCDA06616AC582AF,NULL,...
11E71379043211A1A211020AF2129A61,"2017-03-27 22:40:14.059","2017-03-27 22:40:14.062",NULL,STRIPE,ii_17YnpRHiCtHGC78FVtTCkUQs,SHIPPING,...,NULL,"2016-01-29 17:47:09",11E7137904338FB2BCDA06616AC582AF,NULL,...
11E713790434F7D4A211020AF2129A61,"2017-03-27 22:40:14.078","2017-03-27 22:40:14.081",NULL,STRIPE,ii_17YnpSHiCtHGC78FWVzBMUNu,SHIPPING,...,NULL,"2016-01-29 17:47:10",11E7137904366FE2BCDA06616AC582AF,NULL,...
11E713790437B6F7A211020AF2129A61,"2017-03-27 22:40:14.097","2017-03-27 22:40:14.099",NULL,STRIPE,ii_17YnpSHiCtHGC78F6U7ZfpAK,SHIPPING,...,NULL,"2016-01-29 17:47:10",11E7137904394ABABCDA06616AC582AF,NULL,...
11E71379043AC43AA211020AF2129A61,"2017-03-27 22:40:14.117","2017-03-27 22:40:14.119",NULL,STRIPE,ii_17YnpTHiCtHGC78FhBy3laV3,SHIPPING,...,NULL,"2016-01-29 17:47:11",11E71379043C5345BCDA06616AC582AF,NULL,...
11E71379043DAA6DA211020AF2129A61,"2017-03-27 22:40:14.135","2017-03-27 22:40:14.137",NULL,STRIPE,ii_17YnpUHiCtHGC78FvuY6DbUB,SHIPPING,...,NULL,"2016-01-29 17:47:12",11E71379043F1915BCDA06616AC582AF,NULL,...
11E7137904406990A211020AF2129A61,"2017-03-27 22:40:14.153","2017-03-27 22:40:14.156",NULL,STRIPE,ii_17YnpUHiCtHGC78FI5XIDfud,SHIPPING,...,NULL,"2016-01-29 17:47:12",11E713790441EB76BCDA06616AC582AF,NULL,...
11E7137904434FC3A211020AF2129A61,"2017-03-27 22:40:14.172","2017-03-27 22:40:14.174",NULL,STRIPE,ii_17YnpVHiCtHGC78FRjP9a20B,SHIPPING,...,NULL,"2016-01-29 17:47:13",11E713790444C5B4BCDA06616AC582AF,NULL,...
11E7137904460EE6A211020AF2129A61,"2017-03-27 22:40:14.190","2017-03-27 22:40:14.192",NULL,STRIPE,ii_17YnpVHiCtHGC78FLMpAvSWK,SHIPPING,...,NULL,"2016-01-29 17:47:13",11E7137904478B9CBCDA06616AC582AF,NULL,...
11E713790448CE09A211020AF2129A61,"2017-03-27 22:40:14.209","2017-03-27 22:40:14.211",NULL,STRIPE,ii_17YnpWHiCtHGC78FyDGsg2P6,SHIPPING,...,NULL,"2016-01-29 17:47:14",11E71379044A6029BCDA06616AC582AF,NULL,...
11E71379044BB43CA211020AF2129A61,"2017-03-27 22:40:14.227","2017-03-27 22:40:14.229",NULL,STRIPE,ii_17YnpWHiCtHGC78Fcd7rsNXZ,SHIPPING,...,NULL,"2016-01-29 17:47:14",11E71379044D25B4BCDA06616AC582AF,NULL,...
11E71379044E735FA211020AF2129A61,"2017-03-27 22:40:14.245","2017-03-27 22:40:14.248",NULL,STRIPE,ii_17YnpXHiCtHGC78FurfCdmM3,SHIPPING,...,NULL,"2016-01-29 17:47:15",11E71379044FFA5DBCDA06616AC582AF,NULL,...
11E7137904513282A211020AF2129A61,"2017-03-27 22:40:14.264","2017-03-27 22:40:14.266",NULL,STRIPE,ii_17YnpXHiCtHGC78F5oZUjDwr,SHIPPING,...,NULL,"2016-01-29 17:47:15",11E713790452C58CBCDA06616AC582AF,NULL,...
11E71379045418B5A211020AF2129A61,"2017-03-27 22:40:14.282","2017-03-27 22:40:14.284",NULL,STRIPE,ii_17YnpZHiCtHGC78FS3iANoKI,SHIPPING,...,NULL,"2016-01-29 17:47:17",11E7137904558DB1BCDA06616AC582AF,NULL,...
11E713790456D7D8A211020AF2129A61,"2017-03-27 22:40:14.300","2017-03-27 22:40:14.302",NULL,STRIPE,ii_17YnpaHiCtHGC78FPdw5oVn2,SHIPPING,...,NULL,"2016-01-29 17:47:18",11E7137904585104BCDA06616AC582AF,NULL,...
11E71379045996FBA211020AF2129A61,"2017-03-27 22:40:14.319","2017-03-27 22:40:14.321",NULL,STRIPE,ii_17YnpaHiCtHGC78FSUXM3kDB,SHIPPING,...,NULL,"2016-01-29 17:47:18",11E71379045B2069BCDA06616AC582AF,NULL,...
11E71379045C7D2EA211020AF2129A61,"2017-03-27 22:40:14.337","2017-03-27 22:40:14.340",NULL,STRIPE,ii_17YnpbHiCtHGC78FnI7r62Lr,SHIPPING,...,NULL,"2016-01-29 17:47:19",11E71379045E007CBCDA06616AC582AF,NULL,...
11E71379045F6261A211020AF2129A61,"2017-03-27 22:40:14.356","2017-03-27 22:40:14.359",NULL,STRIPE,ii_17YnpcHiCtHGC78Fde9KCP22,SHIPPING,...,NULL,"2016-01-29 17:47:20",11E713790460DCDABCDA06616AC582AF,NULL,...
11E7137904624894A211020AF2129A61,"2017-03-27 22:40:14.375","2017-03-27 22:40:14.377",NULL,STRIPE,ii_17YnpcHiCtHGC78FMFaRycd1,SHIPPING,...,NULL,"2016-01-29 17:47:20",11E713790463B832BCDA06616AC582AF,NULL,...
11E71379046507B7A211020AF2129A61,"2017-03-27 22:40:14.393","2017-03-27 22:40:14.396",NULL,STRIPE,ii_17YnpdHiCtHGC78FkDwysPPf,SHIPPING,...,NULL,"2016-01-29 17:47:21",11E7137904668ABABCDA06616AC582AF,NULL,...
11E713790467EDEAA211020AF2129A61,"2017-03-27 22:40:14.412","2017-03-27 22:40:14.415",NULL,STRIPE,ii_17YnpdHiCtHGC78FqVwjY779,SHIPPING,...,NULL,"2016-01-29 17:47:21",11E7137904697259BCDA06616AC582AF,NULL,...
11E71379046AD41DA211020AF2129A61,"2017-03-27 22:40:14.431","2017-03-27 22:40:14.434",NULL,STRIPE,ii_17YnpeHiCtHGC78Fc0TygVEZ,SHIPPING,...,NULL,"2016-01-29 17:47:22",11E71379046C4703BCDA06616AC582AF,NULL,...
11E71379046DBA50A211020AF2129A61,"2017-03-27 22:40:14.450","2017-03-27 22:40:14.452",NULL,STRIPE,ii_17YnpeHiCtHGC78FFw0Gf0kW,SHIPPING,...,NULL,"2016-01-29 17:47:22",11E71379046F2600BCDA06616AC582AF,NULL,...
11E7137905F2D426A211020AF2129A61,"2017-03-27 22:40:17.000","2017-03-27 22:40:17.003",NULL,STRIPE,ii_17YnpvHiCtHGC78F7aG3HJN1,SHIPPING,...,NULL,"2016-01-29 17:47:39",11E7137905F43F6FBCDA06616AC582AF,NULL,...
11E7137905FDD0B3A211020AF2129A61,"2017-03-27 22:40:17.072","2017-03-27 22:40:17.075",NULL,STRIPE,ii_17YnpwHiCtHGC78FcxOGuSxl,SHIPPING,...,NULL,"2016-01-29 17:47:40",11E7137905FF3E29BCDA06616AC582AF,NULL,...
11E713790600B6E6A211020AF2129A61,"2017-03-27 22:40:17.091","2017-03-27 22:40:17.094",NULL,STRIPE,ii_17YnpxHiCtHGC78F1iAUVX6s,SHIPPING,...,NULL,"2016-01-29 17:47:41",11E7137906022DCBBCDA06616AC582AF,NULL,...
11E7137906039D19A211020AF2129A61,"2017-03-27 22:40:17.110","2017-03-27 22:40:17.113",NULL,STRIPE,ii_17YnpxHiCtHGC78F5I1H3pra,SHIPPING,...,NULL,"2016-01-29 17:47:41",11E7137906051910BCDA06616AC582AF,NULL,...
11E713790606AA5CA211020AF2129A61,"2017-03-27 22:40:17.130","2017-03-27 22:40:17.132",NULL,STRIPE,ii_17YnpyHiCtHGC78FJnHkluVg,SHIPPING,...,NULL,"2016-01-29 17:47:42",11E7137906081731BCDA06616AC582AF,NULL,...
11E713790609908FA211020AF2129A61,"2017-03-27 22:40:17.149","2017-03-27 22:40:17.152",NULL,STRIPE,ii_17YnpyHiCtHGC78FVdPkdtm2,SHIPPING,...,NULL,"2016-01-29 17:47:42",11E71379060B09D4BCDA06616AC582AF,NULL,...
11E71379060C76C2A211020AF2129A61,"2017-03-27 22:40:17.168","2017-03-27 22:40:17.171",NULL,STRIPE,ii_17YnpzHiCtHGC78FoUBH72Ho,SHIPPING,...,NULL,"2016-01-29 17:47:43",11E71379060DEB56BCDA06616AC582AF,NULL,...
11E71379060F8405A211020AF2129A61,"2017-03-27 22:40:17.188","2017-03-27 22:40:17.191",NULL,STRIPE,ii_17Ynq0HiCtHGC78FpiLhbL7a,SHIPPING,...,NULL,"2016-01-29 17:47:44",11E7137906110570BCDA06616AC582AF,NULL,...
11E7137906126A38A211020AF2129A61,"2017-03-27 22:40:17.208","2017-03-27 22:40:17.210",NULL,STRIPE,ii_17Ynq1HiCtHGC78FxC481Sgu,SHIPPING,...,NULL,"2016-01-29 17:47:45",11E713790613EA1ABCDA06616AC582AF,NULL,...
11E713790615777BA211020AF2129A61,"2017-03-27 22:40:17.227","2017-03-27 22:40:17.229",NULL,STRIPE,ii_17Ynq1HiCtHGC78FEo6R8zWB,SHIPPING,...,NULL,"2016-01-29 17:47:45",11E713790616E761BCDA06616AC582AF,NULL,...
11E7137906185DAEA211020AF2129A61,"2017-03-27 22:40:17.246","2017-03-27 22:40:17.248",NULL,STRIPE,ii_17Ynq2HiCtHGC78FZ05XvIKS,SHIPPING,...,NULL,"2016-01-29 17:47:46",11E713790619C71ABCDA06616AC582AF,NULL,...
11E7137908CA371CA211020AF2129A61,"2017-03-27 22:40:21.768","2017-03-27 22:40:21.770",NULL,STRIPE,ii_17ZAIhHiCtHGC78FF5zkc5xa,SHIPPING,...,NULL,"2016-01-30 17:46:51",11E7137908CBC054BCDA06616AC582AF,NULL,...
11E7137908CD1D4FA211020AF2129A61,"2017-03-27 22:40:21.787","2017-03-27 22:40:21.789",NULL,STRIPE,ii_17ZAIiHiCtHGC78F6nCgIVFJ,SHIPPING,...,NULL,"2016-01-30 17:46:52",11E7137908CEAABABCDA06616AC582AF,NULL,...
11E7137908D00382A211020AF2129A61,"2017-03-27 22:40:21.806","2017-03-27 22:40:21.808",NULL,STRIPE,ii_17ZAIjHiCtHGC78FHmusUgZC,SHIPPING,...,NULL,"2016-01-30 17:46:53",11E7137908D1978EBCDA06616AC582AF,NULL,...
11E7137908D310C5A211020AF2129A61,"2017-03-27 22:40:21.825","2017-03-27 22:40:21.828",NULL,STRIPE,ii_17ZAIkHiCtHGC78FRNSrziLs,SHIPPING,...,NULL,"2016-01-30 17:46:54",11E7137908D47E0DBCDA06616AC582AF,NULL,...
11E7137908D61E08A211020AF2129A61,"2017-03-27 22:40:21.845","2017-03-27 22:40:21.848",NULL,STRIPE,ii_17ZAIkHiCtHGC78F2iFJKL8n,SHIPPING,...,NULL,"2016-01-30 17:46:54",11E7137908D79CFFBCDA06616AC582AF,NULL,...
