fk_r_billing_engine_ref_cd,x_invoice_item_id,sk_id,fk_r_revenue_source_ref_cd,fk_x_billing_account_hub_id,fk_x_subscription_r_plan_lnk_id,fk_s_change_context_id_cr,created_at,updated_at,x_created_at,fk_s_change_context_id_dl,deleted_at
STRIPE,ii_18FDbkHiCtHGC78F4BNqZz2W,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.304","2017-03-27 22:57:58.307","2016-05-25 18:48:20",NULL,NULL
STRIPE,ii_18FDbkHiCtHGC78Fd8lhPvIT,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.324","2017-03-27 22:57:58.326","2016-05-25 18:48:20",NULL,NULL
STRIPE,ii_18FDblHiCtHGC78F3CqoRiVV,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.343","2017-03-27 22:57:58.345","2016-05-25 18:48:21",NULL,NULL
STRIPE,ii_18FDbmHiCtHGC78FmVBD7Pe4,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.362","2017-03-27 22:57:58.364","2016-05-25 18:48:22",NULL,NULL
STRIPE,ii_18FDboHiCtHGC78Fio8HnoQB,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.381","2017-03-27 22:57:58.383","2016-05-25 18:48:24",NULL,NULL
STRIPE,ii_18FDboHiCtHGC78FqQuMpe0s,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.400","2017-03-27 22:57:58.403","2016-05-25 18:48:24",NULL,NULL
STRIPE,ii_18FDbpHiCtHGC78FPr4yJU5p,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.419","2017-03-27 22:57:58.421","2016-05-25 18:48:25",NULL,NULL
STRIPE,ii_18FDbQHiCtHGC78FGQvuOEOJ,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:59.192","2017-03-27 22:57:59.195","2016-05-25 18:48:00",NULL,NULL
STRIPE,ii_18FDc7HiCtHGC78F6OvRD8kO,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.648","2017-03-27 22:58:01.650","2016-05-25 18:48:43",NULL,NULL
STRIPE,ii_18FDc8HiCtHGC78FqVyagK7A,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.667","2017-03-27 22:58:01.669","2016-05-25 18:48:44",NULL,NULL
STRIPE,ii_18FDc8HiCtHGC78FbitSrrPD,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.685","2017-03-27 22:58:01.688","2016-05-25 18:48:44",NULL,NULL
STRIPE,ii_18FDc9HiCtHGC78FeIpxKnTm,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.707","2017-03-27 22:58:01.709","2016-05-25 18:48:45",NULL,NULL
STRIPE,ii_18FDc9HiCtHGC78F2CHoC91C,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.726","2017-03-27 22:58:01.729","2016-05-25 18:48:45",NULL,NULL
STRIPE,ii_18FDcAHiCtHGC78Fgp7myF3v,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.745","2017-03-27 22:58:01.747","2016-05-25 18:48:46",NULL,NULL
STRIPE,ii_18FDcAHiCtHGC78FzNGbLA3p,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.764","2017-03-27 22:58:01.766","2016-05-25 18:48:46",NULL,NULL
STRIPE,ii_18FDcBHiCtHGC78FM3SAAyWe,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.783","2017-03-27 22:58:01.786","2016-05-25 18:48:47",NULL,NULL
STRIPE,ii_18FDcCHiCtHGC78FXo2r656Z,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.808","2017-03-27 22:58:01.810","2016-05-25 18:48:48",NULL,NULL
STRIPE,ii_18FDcDHiCtHGC78FxrRVVdTI,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.826","2017-03-27 22:58:01.828","2016-05-25 18:48:49",NULL,NULL
STRIPE,ii_18FDcEHiCtHGC78F1Gp5Y7HR,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.844","2017-03-27 22:58:01.847","2016-05-25 18:48:50",NULL,NULL
STRIPE,ii_18FDcFHiCtHGC78FHSoYptry,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.863","2017-03-27 22:58:01.865","2016-05-25 18:48:51",NULL,NULL
STRIPE,ii_18FDcFHiCtHGC78FXrWrJE98,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.881","2017-03-27 22:58:01.884","2016-05-25 18:48:51",NULL,NULL
STRIPE,ii_18FDcGHiCtHGC78FOOdi7tMH,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.899","2017-03-27 22:58:01.902","2016-05-25 18:48:52",NULL,NULL
STRIPE,ii_18FDcHHiCtHGC78FDs2IyEYf,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.917","2017-03-27 22:58:01.920","2016-05-25 18:48:53",NULL,NULL
STRIPE,ii_18FDcIHiCtHGC78FtU52aQcr,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.937","2017-03-27 22:58:01.939","2016-05-25 18:48:54",NULL,NULL
STRIPE,ii_18FDcIHiCtHGC78FO1zFCScW,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.956","2017-03-27 22:58:01.958","2016-05-25 18:48:54",NULL,NULL
STRIPE,ii_18FDcJHiCtHGC78FfDISY9W5,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.974","2017-03-27 22:58:01.976","2016-05-25 18:48:55",NULL,NULL
STRIPE,ii_18FDcKHiCtHGC78FTw0rUPXG,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:01.992","2017-03-27 22:58:01.995","2016-05-25 18:48:56",NULL,NULL
STRIPE,ii_18FDcLHiCtHGC78Fd1F3aAw4,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.015","2017-03-27 22:58:02.017","2016-05-25 18:48:57",NULL,NULL
STRIPE,ii_18FDcLHiCtHGC78Fv6JUiKYR,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.034","2017-03-27 22:58:02.036","2016-05-25 18:48:57",NULL,NULL
STRIPE,ii_18FDcMHiCtHGC78F75N1sUvm,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.052","2017-03-27 22:58:02.054","2016-05-25 18:48:58",NULL,NULL
STRIPE,ii_18FDcMHiCtHGC78F9EKfCFh9,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.071","2017-03-27 22:58:02.073","2016-05-25 18:48:58",NULL,NULL
STRIPE,ii_18FDcNHiCtHGC78FULJ1K4Cu,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.090","2017-03-27 22:58:02.093","2016-05-25 18:48:59",NULL,NULL
STRIPE,ii_18FDcNHiCtHGC78FulD6id6N,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.109","2017-03-27 22:58:02.119","2016-05-25 18:48:59",NULL,NULL
STRIPE,ii_18FDcPHiCtHGC78FqeE99ann,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.158","2017-03-27 22:58:02.160","2016-05-25 18:49:01",NULL,NULL
STRIPE,ii_18FDcPHiCtHGC78FdY8YLAYu,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.176","2017-03-27 22:58:02.178","2016-05-25 18:49:01",NULL,NULL
STRIPE,ii_18FDcQHiCtHGC78Fc2pb7CNk,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.195","2017-03-27 22:58:02.197","2016-05-25 18:49:02",NULL,NULL
STRIPE,ii_18FDcOHiCtHGC78Fhmwt1yIn,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.218","2017-03-27 22:58:02.221","2016-05-25 18:49:00",NULL,NULL
STRIPE,ii_18FDcOHiCtHGC78FyIeg7KFj,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:02.345","2017-03-27 22:58:02.347","2016-05-25 18:49:00",NULL,NULL
STRIPE,ii_18Fa5MHiCtHGC78FomcHtsEB,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.073","2017-03-27 22:58:23.075","2016-05-26 18:48:24",NULL,NULL
STRIPE,ii_18Fa5MHiCtHGC78FUsgoVcbI,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.092","2017-03-27 22:58:23.094","2016-05-26 18:48:24",NULL,NULL
STRIPE,ii_18Fa5NHiCtHGC78FlyynqOKA,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.110","2017-03-27 22:58:23.113","2016-05-26 18:48:25",NULL,NULL
STRIPE,ii_18Fa5NHiCtHGC78FxGxvXHoM,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.130","2017-03-27 22:58:23.132","2016-05-26 18:48:25",NULL,NULL
STRIPE,ii_18Fa5OHiCtHGC78FsM6yOcuc,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.148","2017-03-27 22:58:23.150","2016-05-26 18:48:26",NULL,NULL
STRIPE,ii_18Fa5OHiCtHGC78FzyYgwOj1,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.166","2017-03-27 22:58:23.169","2016-05-26 18:48:26",NULL,NULL
STRIPE,ii_18Fa5PHiCtHGC78FWEbhugSc,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.185","2017-03-27 22:58:23.187","2016-05-26 18:48:27",NULL,NULL
STRIPE,ii_18Fa5PHiCtHGC78FTUZXDT0N,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.203","2017-03-27 22:58:23.206","2016-05-26 18:48:27",NULL,NULL
STRIPE,ii_18Fa5QHiCtHGC78FcVStfipy,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.222","2017-03-27 22:58:23.224","2016-05-26 18:48:28",NULL,NULL
STRIPE,ii_18Fa5QHiCtHGC78FtKMEnPTL,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.240","2017-03-27 22:58:23.242","2016-05-26 18:48:28",NULL,NULL
STRIPE,ii_18Fa5RHiCtHGC78F3ItHynD0,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.259","2017-03-27 22:58:23.261","2016-05-26 18:48:29",NULL,NULL
STRIPE,ii_18Fa5RHiCtHGC78F1CJQYyBY,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.277","2017-03-27 22:58:23.279","2016-05-26 18:48:29",NULL,NULL
STRIPE,ii_18Fa5SHiCtHGC78FsD6O8GO4,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.295","2017-03-27 22:58:23.297","2016-05-26 18:48:30",NULL,NULL
STRIPE,ii_18Fa5THiCtHGC78FTLx7v2rH,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.313","2017-03-27 22:58:23.316","2016-05-26 18:48:31",NULL,NULL
STRIPE,ii_18Fa5THiCtHGC78FXuoD6IhH,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.335","2017-03-27 22:58:23.338","2016-05-26 18:48:31",NULL,NULL
STRIPE,ii_18Fa5UHiCtHGC78F6qa1srxw,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.354","2017-03-27 22:58:23.357","2016-05-26 18:48:32",NULL,NULL
STRIPE,ii_18Fa5UHiCtHGC78FbQjghfhj,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.373","2017-03-27 22:58:23.376","2016-05-26 18:48:32",NULL,NULL
STRIPE,ii_18Fa5VHiCtHGC78F5qyj5x06,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.392","2017-03-27 22:58:23.395","2016-05-26 18:48:33",NULL,NULL
STRIPE,ii_18Fa5WHiCtHGC78Fea9ck7Gi,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.411","2017-03-27 22:58:23.413","2016-05-26 18:48:34",NULL,NULL
STRIPE,ii_18Fa5WHiCtHGC78F7u2PEJok,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.429","2017-03-27 22:58:23.432","2016-05-26 18:48:34",NULL,NULL
STRIPE,ii_18Fa5XHiCtHGC78FUHkS03Wq,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.448","2017-03-27 22:58:23.451","2016-05-26 18:48:35",NULL,NULL
STRIPE,ii_18Fa5XHiCtHGC78FL3IiF9jA,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.467","2017-03-27 22:58:23.469","2016-05-26 18:48:35",NULL,NULL
STRIPE,ii_18Fa5YHiCtHGC78FyUx7gnNB,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.485","2017-03-27 22:58:23.487","2016-05-26 18:48:36",NULL,NULL
STRIPE,ii_18Fa5YHiCtHGC78FMIf7IMAg,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.503","2017-03-27 22:58:23.506","2016-05-26 18:48:36",NULL,NULL
STRIPE,ii_18Fa5ZHiCtHGC78FNgxJQnl3,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.522","2017-03-27 22:58:23.524","2016-05-26 18:48:37",NULL,NULL
STRIPE,ii_18Fa5aHiCtHGC78F7O5qZHIp,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.540","2017-03-27 22:58:23.542","2016-05-26 18:48:38",NULL,NULL
STRIPE,ii_18Fa5ZHiCtHGC78FDFT3NHah,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.559","2017-03-27 22:58:23.561","2016-05-26 18:48:37",NULL,NULL
STRIPE,ii_18Fa5bHiCtHGC78FtRTIkwSS,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.577","2017-03-27 22:58:23.579","2016-05-26 18:48:39",NULL,NULL
STRIPE,ii_18Fa5bHiCtHGC78FBL5NPYCp,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.595","2017-03-27 22:58:23.598","2016-05-26 18:48:39",NULL,NULL
STRIPE,ii_18Fa5cHiCtHGC78Fpx4VnFZl,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.614","2017-03-27 22:58:23.616","2016-05-26 18:48:40",NULL,NULL
STRIPE,ii_18Fa5dHiCtHGC78FLjxchQwT,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.632","2017-03-27 22:58:23.634","2016-05-26 18:48:41",NULL,NULL
STRIPE,ii_18Fa5dHiCtHGC78FUSlIG84n,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.652","2017-03-27 22:58:23.654","2016-05-26 18:48:41",NULL,NULL
STRIPE,ii_18Fa5eHiCtHGC78Fp49tAsYr,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.670","2017-03-27 22:58:23.673","2016-05-26 18:48:42",NULL,NULL
STRIPE,ii_18Fa5fHiCtHGC78Fwg9uigXe,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.697","2017-03-27 22:58:23.699","2016-05-26 18:48:43",NULL,NULL
STRIPE,ii_18Fa5fHiCtHGC78FMjXExU1j,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.715","2017-03-27 22:58:23.717","2016-05-26 18:48:43",NULL,NULL
STRIPE,ii_18Fa5gHiCtHGC78FvDa5S9Ct,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.733","2017-03-27 22:58:23.735","2016-05-26 18:48:44",NULL,NULL
STRIPE,ii_18Fa5gHiCtHGC78FrmBP2NQh,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:23.752","2017-03-27 22:58:23.754","2016-05-26 18:48:44",NULL,NULL
STRIPE,ii_18Fa5oHiCtHGC78FXZr0dAdi,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:25.987","2017-03-27 22:58:25.990","2016-05-26 18:48:52",NULL,NULL
STRIPE,ii_18Fa5pHiCtHGC78FpgWomjQt,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.006","2017-03-27 22:58:26.008","2016-05-26 18:48:53",NULL,NULL
STRIPE,ii_18Fa5pHiCtHGC78FYiv1yRGr,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.024","2017-03-27 22:58:26.027","2016-05-26 18:48:53",NULL,NULL
STRIPE,ii_18Fa5qHiCtHGC78Fxc0ZprpH,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.043","2017-03-27 22:58:26.045","2016-05-26 18:48:54",NULL,NULL
STRIPE,ii_18Fa5rHiCtHGC78FUMP87R9K,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.061","2017-03-27 22:58:26.063","2016-05-26 18:48:55",NULL,NULL
STRIPE,ii_18Fa5rHiCtHGC78FrEvulN2h,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.080","2017-03-27 22:58:26.082","2016-05-26 18:48:55",NULL,NULL
STRIPE,ii_18Fa5sHiCtHGC78F1t3pIBm5,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.098","2017-03-27 22:58:26.100","2016-05-26 18:48:56",NULL,NULL
STRIPE,ii_18Fa5sHiCtHGC78FjceQS0Xh,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.117","2017-03-27 22:58:26.119","2016-05-26 18:48:56",NULL,NULL
STRIPE,ii_18Fa5tHiCtHGC78Fxyw94L1V,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.136","2017-03-27 22:58:26.138","2016-05-26 18:48:57",NULL,NULL
STRIPE,ii_18Fa5tHiCtHGC78FQd4i9nLo,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.154","2017-03-27 22:58:26.157","2016-05-26 18:48:57",NULL,NULL
STRIPE,ii_18Fa5uHiCtHGC78F1sQRxMOK,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.172","2017-03-27 22:58:26.175","2016-05-26 18:48:58",NULL,NULL
STRIPE,ii_18Fa5vHiCtHGC78FB3oWbDds,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.191","2017-03-27 22:58:26.194","2016-05-26 18:48:59",NULL,NULL
STRIPE,ii_18Fa5vHiCtHGC78FRMQkytrA,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.209","2017-03-27 22:58:26.212","2016-05-26 18:48:59",NULL,NULL
STRIPE,ii_18Fa5xHiCtHGC78FFpLV6Jp9,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.280","2017-03-27 22:58:26.283","2016-05-26 18:49:01",NULL,NULL
STRIPE,ii_18Fa5xHiCtHGC78F5xUx5BGI,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.301","2017-03-27 22:58:26.303","2016-05-26 18:49:01",NULL,NULL
STRIPE,ii_18Fa5yHiCtHGC78F0Mvn6HBQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.319","2017-03-27 22:58:26.322","2016-05-26 18:49:02",NULL,NULL
STRIPE,ii_18Fa5zHiCtHGC78FCNkMthaD,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.338","2017-03-27 22:58:26.340","2016-05-26 18:49:03",NULL,NULL
STRIPE,ii_18Fa5zHiCtHGC78FmJpLUorx,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.356","2017-03-27 22:58:26.358","2016-05-26 18:49:03",NULL,NULL
STRIPE,ii_18Fa60HiCtHGC78FDqGwK15e,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.374","2017-03-27 22:58:26.376","2016-05-26 18:49:04",NULL,NULL
STRIPE,ii_18Fa60HiCtHGC78FC0C3oHB5,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.392","2017-03-27 22:58:26.394","2016-05-26 18:49:04",NULL,NULL
STRIPE,ii_18Fa61HiCtHGC78Fvcwhe6xp,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.410","2017-03-27 22:58:26.412","2016-05-26 18:49:05",NULL,NULL
STRIPE,ii_18Fa61HiCtHGC78FdAC08saI,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.429","2017-03-27 22:58:26.431","2016-05-26 18:49:05",NULL,NULL
STRIPE,ii_18Fa62HiCtHGC78FoMVsK75s,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.447","2017-03-27 22:58:26.449","2016-05-26 18:49:06",NULL,NULL
STRIPE,ii_18Fa63HiCtHGC78Fcr2xyUfe,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.466","2017-03-27 22:58:26.468","2016-05-26 18:49:07",NULL,NULL
STRIPE,ii_18Fa63HiCtHGC78Fdx6Xauoo,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.484","2017-03-27 22:58:26.486","2016-05-26 18:49:07",NULL,NULL
STRIPE,ii_18Fa64HiCtHGC78FSt29kdqa,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.504","2017-03-27 22:58:26.506","2016-05-26 18:49:08",NULL,NULL
STRIPE,ii_18Fa65HiCtHGC78FECqnjQue,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.523","2017-03-27 22:58:26.525","2016-05-26 18:49:09",NULL,NULL
STRIPE,ii_18Fa66HiCtHGC78FOEECDpId,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.542","2017-03-27 22:58:26.544","2016-05-26 18:49:10",NULL,NULL
STRIPE,ii_18Fa66HiCtHGC78FyHRmvk5T,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:26.564","2017-03-27 22:58:26.566","2016-05-26 18:49:10",NULL,NULL
STRIPE,ii_18Fa5wHiCtHGC78FzaytONFY,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:27.034","2017-03-27 22:58:27.036","2016-05-26 18:49:00",NULL,NULL
STRIPE,ii_18Fa5wHiCtHGC78FYC0Ynjng,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:27.054","2017-03-27 22:58:27.056","2016-05-26 18:49:00",NULL,NULL
STRIPE,ii_18FwYDHiCtHGC78Fyl7MTUwI,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.072","2017-03-27 22:58:38.075","2016-05-27 18:47:41",NULL,NULL
STRIPE,ii_18FwYEHiCtHGC78FSaxdnpwN,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.091","2017-03-27 22:58:38.093","2016-05-27 18:47:42",NULL,NULL
STRIPE,ii_18FwYFHiCtHGC78FzTPSqjAz,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.109","2017-03-27 22:58:38.111","2016-05-27 18:47:43",NULL,NULL
STRIPE,ii_18FwYFHiCtHGC78FPfCOtags,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.127","2017-03-27 22:58:38.129","2016-05-27 18:47:43",NULL,NULL
STRIPE,ii_18FwYGHiCtHGC78FMJEULo6R,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.145","2017-03-27 22:58:38.148","2016-05-27 18:47:44",NULL,NULL
STRIPE,ii_18FwYHHiCtHGC78F8JGbZTpK,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.164","2017-03-27 22:58:38.166","2016-05-27 18:47:45",NULL,NULL
STRIPE,ii_18FwYIHiCtHGC78Fgl9Kjqha,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.182","2017-03-27 22:58:38.185","2016-05-27 18:47:46",NULL,NULL
STRIPE,ii_18FwYJHiCtHGC78FJrOlxTe5,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.201","2017-03-27 22:58:38.203","2016-05-27 18:47:47",NULL,NULL
STRIPE,ii_18FwYJHiCtHGC78FKm1meqhi,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.219","2017-03-27 22:58:38.221","2016-05-27 18:47:47",NULL,NULL
STRIPE,ii_18FwYKHiCtHGC78FoM6vxtYZ,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.237","2017-03-27 22:58:38.240","2016-05-27 18:47:48",NULL,NULL
STRIPE,ii_18FwYLHiCtHGC78F18Ki4YSw,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.255","2017-03-27 22:58:38.258","2016-05-27 18:47:49",NULL,NULL
STRIPE,ii_18FwYNHiCtHGC78FjjzbSO1d,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.274","2017-03-27 22:58:38.276","2016-05-27 18:47:51",NULL,NULL
STRIPE,ii_18FwYNHiCtHGC78F32inmAsI,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.292","2017-03-27 22:58:38.295","2016-05-27 18:47:51",NULL,NULL
STRIPE,ii_18FwYPHiCtHGC78FNeAWvJYy,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.311","2017-03-27 22:58:38.313","2016-05-27 18:47:53",NULL,NULL
STRIPE,ii_18FwYQHiCtHGC78FpkGwQ4ze,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.330","2017-03-27 22:58:38.332","2016-05-27 18:47:54",NULL,NULL
STRIPE,ii_18FwYQHiCtHGC78F8zYJ73us,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.350","2017-03-27 22:58:38.352","2016-05-27 18:47:54",NULL,NULL
STRIPE,ii_18FwYRHiCtHGC78FuDlVDXOM,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.368","2017-03-27 22:58:38.371","2016-05-27 18:47:55",NULL,NULL
STRIPE,ii_18FwYRHiCtHGC78FVscfEHpg,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.387","2017-03-27 22:58:38.389","2016-05-27 18:47:55",NULL,NULL
STRIPE,ii_18FwYSHiCtHGC78Fan5SYnpp,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.406","2017-03-27 22:58:38.409","2016-05-27 18:47:56",NULL,NULL
STRIPE,ii_18FwYSHiCtHGC78FEvC30azY,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.425","2017-03-27 22:58:38.427","2016-05-27 18:47:56",NULL,NULL
STRIPE,ii_18FwYTHiCtHGC78FW9PxI9IO,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.443","2017-03-27 22:58:38.446","2016-05-27 18:47:57",NULL,NULL
STRIPE,ii_18FwYTHiCtHGC78F01N5alya,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.462","2017-03-27 22:58:38.464","2016-05-27 18:47:57",NULL,NULL
STRIPE,ii_18FwYUHiCtHGC78FqptSzNhC,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.480","2017-03-27 22:58:38.483","2016-05-27 18:47:58",NULL,NULL
STRIPE,ii_18FwYVHiCtHGC78Fa8anjHke,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.499","2017-03-27 22:58:38.501","2016-05-27 18:47:59",NULL,NULL
STRIPE,ii_18FwYXHiCtHGC78FKru2sfTf,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.517","2017-03-27 22:58:38.520","2016-05-27 18:48:01",NULL,NULL
STRIPE,ii_18FwYXHiCtHGC78F5UPdGui5,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.536","2017-03-27 22:58:38.538","2016-05-27 18:48:01",NULL,NULL
STRIPE,ii_18FwYYHiCtHGC78FdeZLGzwg,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.554","2017-03-27 22:58:38.557","2016-05-27 18:48:02",NULL,NULL
STRIPE,ii_18FwYZHiCtHGC78FwxVYCeDI,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.573","2017-03-27 22:58:38.575","2016-05-27 18:48:03",NULL,NULL
STRIPE,ii_18FwYaHiCtHGC78FrpSTcFVC,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.594","2017-03-27 22:58:38.596","2016-05-27 18:48:04",NULL,NULL
STRIPE,ii_18FwYaHiCtHGC78FfwVBMwm1,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.612","2017-03-27 22:58:38.615","2016-05-27 18:48:04",NULL,NULL
STRIPE,ii_18FwYbHiCtHGC78FqxZULPCy,...,SHIPPING,...,NULL,...,"2017-03-27 22:58:38.630","2017-03-27 22:58:38.633","2016-05-27 18:48:05",NULL,NULL
